trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4041,False,"{'a': 0.6, 'e': 0.017526831418175435}",30,13,36.78396943676716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4042,False,"{'a': 0.6, 'e': 0.01750930458675726}",30,12,37.0057063106648,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4043,False,"{'a': 0.6, 'e': 0.017491795282170503}",25,13,23.918647540787774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4044,False,"{'a': 0.6, 'e': 0.017474303486888332}",20,12,-27.12205891603289,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
4045,False,"{'a': 0.6, 'e': 0.017456829183401443}",25,15,18.92739894687097,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4046,False,"{'a': 0.6, 'e': 0.017439372354218042}",20,0,28.414778055004906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4047,False,"{'a': 0.6, 'e': 0.017421932981863824}",25,13,22.942486108935295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4048,False,"{'a': 0.6, 'e': 0.01740451104888196}",20,14,9.183508339596715,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4049,False,"{'a': 0.6, 'e': 0.017387106537833076}",20,12,14.46724475086198,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4050,False,"{'a': 0.6, 'e': 0.01736971943129524}",25,0,37.14478980003644,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4051,False,"{'a': 0.6, 'e': 0.017352349711863946}",25,11,22.879483821978,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
4052,False,"{'a': 0.6, 'e': 0.01733499736215208}",30,21,16.82296269854919,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4053,False,"{'a': 0.6, 'e': 0.01731766236478993}",30,12,28.07852061636907,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4054,False,"{'a': 0.6, 'e': 0.017300344702425138}",25,16,15.614636516868206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4055,False,"{'a': 0.6, 'e': 0.017283044357722713}",25,17,15.790040261228356,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4056,False,"{'a': 0.6, 'e': 0.01726576131336499}",25,16,-25.68117478186697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
4057,False,"{'a': 0.6, 'e': 0.017248495552051626}",20,14,11.629621123986055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4058,False,"{'a': 0.6, 'e': 0.017231247056499574}",20,14,11.334129820178058,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4059,False,"{'a': 0.6, 'e': 0.017214015809443074}",25,19,10.73126947851757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4060,False,"{'a': 0.6, 'e': 0.017196801793633632}",30,16,27.135919915016483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4061,False,"{'a': 0.6, 'e': 0.01717960499184}",25,13,23.698952814925867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4062,False,"{'a': 0.6, 'e': 0.01716242538684816}",25,10,27.789839842285975,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4063,False,"{'a': 0.6, 'e': 0.01714526296146131}",20,15,7.748307103462622,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4064,False,"{'a': 0.6, 'e': 0.01712811769849985}",25,20,8.855792377939828,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4065,False,"{'a': 0.6, 'e': 0.01711098958080135}",25,17,13.454115034715294,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4066,False,"{'a': 0.6, 'e': 0.01709387859122055}",25,8,31.448336489052675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4067,False,"{'a': 0.6, 'e': 0.01707678471262933}",20,9,18.65004586399603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4068,False,"{'a': 0.6, 'e': 0.017059707927916702}",30,23,14.044964353472633,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4069,False,"{'a': 0.6, 'e': 0.017042648219988785}",25,15,20.60382267661596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4070,False,"{'a': 0.6, 'e': 0.017025605571768795}",25,10,25.958576402498228,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4071,False,"{'a': 0.6, 'e': 0.017008579966197025}",25,20,11.510866412996275,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4072,False,"{'a': 0.6, 'e': 0.01699157138623083}",30,20,20.413320551113596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4073,False,"{'a': 0.6, 'e': 0.016974579814844598}",25,20,8.629498232842288,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4074,False,"{'a': 0.6, 'e': 0.016957605235029753}",20,12,2.507782936573361,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4075,False,"{'a': 0.6, 'e': 0.016940647629794723}",20,16,4.991256456412698,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4076,False,"{'a': 0.6, 'e': 0.01692370698216493}",30,22,15.176641155670879,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4077,False,"{'a': 0.6, 'e': 0.016906783275182764}",20,6,26.558338002349466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4078,False,"{'a': 0.6, 'e': 0.016889876491907582}",20,10,21.60603011459959,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4079,False,"{'a': 0.6, 'e': 0.016872986615415676}",20,11,19.73574177378939,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4080,False,"{'a': 0.6, 'e': 0.01685611362880026}",20,14,12.021509426706768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4081,False,"{'a': 0.6, 'e': 0.01683925751517146}",25,0,24.468122084362335,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4082,False,"{'a': 0.6, 'e': 0.01682241825765629}",20,0,-8.283369343053735,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
4083,False,"{'a': 0.6, 'e': 0.016805595839398633}",20,14,9.607580164226022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4084,False,"{'a': 0.6, 'e': 0.016788790243559233}",20,9,16.25581497136214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4085,False,"{'a': 0.6, 'e': 0.016772001453315675}",20,10,18.539755053222947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4086,False,"{'a': 0.6, 'e': 0.01675522945186236}",20,14,11.836058259849404,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4087,False,"{'a': 0.6, 'e': 0.016738474222410496}",30,21,17.750123050587803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4088,False,"{'a': 0.6, 'e': 0.016721735748188086}",35,15,31.91891273928367,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4089,False,"{'a': 0.6, 'e': 0.016705014012439897}",25,10,27.806194540405073,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4090,False,"{'a': 0.6, 'e': 0.016688308998427458}",20,7,23.991541497971824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4091,False,"{'a': 0.6, 'e': 0.01667162068942903}",20,9,19.42851797170928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4092,False,"{'a': 0.6, 'e': 0.0166549490687396}",20,7,22.934378436001754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4093,False,"{'a': 0.6, 'e': 0.01663829411967086}",20,15,9.826553472984754,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4094,False,"{'a': 0.6, 'e': 0.01662165582555119}",30,8,38.42632876359166,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4095,False,"{'a': 0.6, 'e': 0.016605034169725637}",20,11,18.024453950598552,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4096,False,"{'a': 0.6, 'e': 0.016588429135555912}",20,12,16.26581390698991,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.6, 'e': 0.016571840706420357}",25,17,14.144438301115068,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4098,False,"{'a': 0.6, 'e': 0.016555268865713936}",35,13,44.53186295683617,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4099,False,"{'a': 0.6, 'e': 0.016538713596848224}",20,14,10.936080997885153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4100,False,"{'a': 0.6, 'e': 0.016522174883251375}",20,11,17.456606061427085,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4101,False,"{'a': 0.6, 'e': 0.016505652708368124}",25,11,23.636681310897167,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.6, 'e': 0.016489147055659757}",20,14,10.514852012120794,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4103,False,"{'a': 0.6, 'e': 0.016472657908604096}",25,12,26.02875505758906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4104,False,"{'a': 0.6, 'e': 0.016456185250695494}",20,13,12.051409809354784,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4105,False,"{'a': 0.6, 'e': 0.0164397290654448}",25,13,23.156061542216744,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.6, 'e': 0.016423289336379356}",20,15,-2.2713913010798734,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
4107,False,"{'a': 0.6, 'e': 0.016406866047042976}",25,13,25.962696089729047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4108,False,"{'a': 0.6, 'e': 0.016390459180995933}",25,14,16.812228171390135,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.6, 'e': 0.016374068721814936}",25,11,25.041629255742997,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.6, 'e': 0.01635769465309312}",30,0,52.39225420840784,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4111,False,"{'a': 0.6, 'e': 0.016341336958440027}",25,11,29.16205359007483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.6, 'e': 0.016324995621481587}",20,12,14.148893530462178,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.6, 'e': 0.016308670625860104}",25,18,13.696265637836925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4114,False,"{'a': 0.6, 'e': 0.016292361955234244}",25,5,20.69162546461256,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
4115,False,"{'a': 0.6, 'e': 0.01627606959327901}",25,10,30.602660743010752,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4116,False,"{'a': 0.6, 'e': 0.016259793523685732}",30,14,18.18604867533983,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4117,False,"{'a': 0.6, 'e': 0.016243533730162046}",25,20,12.631428163932146,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.6, 'e': 0.016227290196431883}",20,11,16.79281201467445,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4119,False,"{'a': 0.6, 'e': 0.01621106290623545}",20,15,9.963882592318553,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4120,False,"{'a': 0.6, 'e': 0.016194851843329215}",25,14,11.446329203344169,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.6, 'e': 0.016178656991485886}",25,13,22.09113110836597,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.6, 'e': 0.0161624783344944}",30,0,45.27504683320214,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
4123,False,"{'a': 0.6, 'e': 0.016146315856159905}",25,8,32.377701942802894,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4124,False,"{'a': 0.6, 'e': 0.016130169540303746}",35,21,26.92656555198334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.6, 'e': 0.01611403937076344}",20,4,14.670200947355347,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
4126,False,"{'a': 0.6, 'e': 0.016097925331392676}",25,13,20.416103420465845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.6, 'e': 0.016081827406061285}",25,11,20.436433286291287,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.6, 'e': 0.016065745578655224}",30,11,31.96947765119111,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.6, 'e': 0.01604967983307657}",20,6,21.426942638593985,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.6, 'e': 0.016033630153243494}",20,13,11.938423825450611,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4131,False,"{'a': 0.6, 'e': 0.01601759652309025}",25,17,14.202611675348745,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.6, 'e': 0.01600157892656716}",30,12,31.66039285248802,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.6, 'e': 0.01598557734764059}",25,11,26.995675048477246,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4134,False,"{'a': 0.6, 'e': 0.01596959177029295}",25,0,35.15552391079211,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4135,False,"{'a': 0.6, 'e': 0.015953622178522656}",30,12,36.90593296858883,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4136,False,"{'a': 0.6, 'e': 0.015937668556344133}",20,15,7.423322453801027,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.6, 'e': 0.01592173088778779}",30,16,15.979889693253703,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4138,False,"{'a': 0.6, 'e': 0.015905809156900003}",25,17,13.831153710109671,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4139,False,"{'a': 0.6, 'e': 0.015889903347743102}",25,19,12.280910527633402,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4140,False,"{'a': 0.6, 'e': 0.01587401344439536}",20,7,25.499797121403873,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4141,False,"{'a': 0.6, 'e': 0.015858139430950966}",30,11,34.87008309130088,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4142,False,"{'a': 0.6, 'e': 0.015842281291520016}",20,13,14.546995613626876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4143,False,"{'a': 0.6, 'e': 0.015826439010228496}",20,8,-18.81136153900907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
4144,False,"{'a': 0.6, 'e': 0.01581061257121827}",20,9,15.546667901684648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4145,False,"{'a': 0.6, 'e': 0.01579480195864705}",30,8,28.01815766307369,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
4146,False,"{'a': 0.6, 'e': 0.015779007156688403}",25,8,34.33662168755129,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.6, 'e': 0.015763228149531714}",25,7,29.363209461532215,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4148,False,"{'a': 0.6, 'e': 0.01574746492138218}",20,15,7.737104604351348,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4149,False,"{'a': 0.6, 'e': 0.0157317174564608}",30,17,24.145432407176767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4150,False,"{'a': 0.6, 'e': 0.01571598573900434}",20,16,4.017464071907502,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.6, 'e': 0.015700269753265335}",25,17,18.738666831929404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4152,False,"{'a': 0.6, 'e': 0.01568456948351207}",20,6,15.44443413901073,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4153,False,"{'a': 0.6, 'e': 0.01566888491402856}",35,18,25.689454699886465,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4154,False,"{'a': 0.6, 'e': 0.01565321602911453}",20,8,25.263515469929704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4155,False,"{'a': 0.6, 'e': 0.015637562813085416}",30,16,20.47285273759933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4156,False,"{'a': 0.6, 'e': 0.01562192525027233}",20,14,11.34680103971589,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4157,False,"{'a': 0.6, 'e': 0.015606303325022058}",20,16,8.250683637145016,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4158,False,"{'a': 0.6, 'e': 0.015590697021697035}",30,7,40.83850588519723,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4159,False,"{'a': 0.6, 'e': 0.015575106324675339}",30,15,27.014949916495894,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4160,False,"{'a': 0.6, 'e': 0.015559531218350664}",20,4,26.297312713267488,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.6, 'e': 0.015543971687132313}",20,10,21.17697681886575,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4162,False,"{'a': 0.6, 'e': 0.015528427715445181}",20,0,26.894671606301785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4163,False,"{'a': 0.6, 'e': 0.015512899287729736}",30,17,28.705864601381748,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.6, 'e': 0.015497386388442006}",20,6,23.043031876627538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.6, 'e': 0.015481889002053564}",25,14,18.473307436198613,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4166,False,"{'a': 0.6, 'e': 0.01546640711305151}",30,15,29.815626085981037,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4167,False,"{'a': 0.6, 'e': 0.015450940705938459}",20,13,11.899259659406795,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4168,False,"{'a': 0.6, 'e': 0.01543548976523252}",25,11,27.40929829624391,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4169,False,"{'a': 0.6, 'e': 0.015420054275467287}",20,3,28.658265355156765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4170,False,"{'a': 0.6, 'e': 0.015404634221191819}",20,6,23.195755044091577,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4171,False,"{'a': 0.6, 'e': 0.015389229586970627}",30,21,19.796307779595796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4172,False,"{'a': 0.6, 'e': 0.015373840357383657}",20,8,25.685815006431024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4173,False,"{'a': 0.6, 'e': 0.015358466517026274}",20,15,9.025891821070841,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4174,False,"{'a': 0.6, 'e': 0.015343108050509247}",20,14,12.067276662231846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4175,False,"{'a': 0.6, 'e': 0.015327764942458738}",35,13,36.41969286424533,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.6, 'e': 0.01531243717751628}",20,13,10.151448881702384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4177,False,"{'a': 0.6, 'e': 0.015297124740338763}",30,20,19.551716708010407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4178,False,"{'a': 0.6, 'e': 0.015281827615598424}",20,12,12.677225040625817,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.6, 'e': 0.015266545787982826}",20,2,30.397912186176995,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4180,False,"{'a': 0.6, 'e': 0.015251279242194844}",30,16,25.84978771825317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.6, 'e': 0.015236027962952649}",30,13,33.26096488916832,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4182,False,"{'a': 0.6, 'e': 0.015220791934989696}",20,14,10.469453017972077,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4183,False,"{'a': 0.6, 'e': 0.015205571143054706}",20,8,21.764306507435556,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4184,False,"{'a': 0.6, 'e': 0.01519036557191165}",20,15,10.24272658662424,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4185,False,"{'a': 0.6, 'e': 0.01517517520633974}",20,8,20.099996955470516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4186,False,"{'a': 0.6, 'e': 0.0151600000311334}",20,3,22.347906781902953,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
4187,False,"{'a': 0.6, 'e': 0.015144840031102266}",25,12,21.093876024761954,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4188,False,"{'a': 0.6, 'e': 0.015129695191071164}",30,24,12.398830757546131,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4189,False,"{'a': 0.6, 'e': 0.015114565495880094}",20,8,26.148114241880386,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4190,False,"{'a': 0.6, 'e': 0.015099450930384214}",20,6,28.131329245657987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4191,False,"{'a': 0.6, 'e': 0.01508435147945383}",25,17,16.149183848747423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4192,False,"{'a': 0.6, 'e': 0.015069267127974377}",25,18,12.610611525351404,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4193,False,"{'a': 0.6, 'e': 0.015054197860846403}",20,13,-29.27339887407719,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
4194,False,"{'a': 0.6, 'e': 0.015039143662985557}",20,10,19.757363713508184,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4195,False,"{'a': 0.6, 'e': 0.015024104519322571}",20,3,31.03605494126067,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4196,False,"{'a': 0.6, 'e': 0.015009080414803248}",30,18,24.11900745699046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4197,False,"{'a': 0.6, 'e': 0.014994071334388445}",25,20,11.654347822749752,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4198,False,"{'a': 0.6, 'e': 0.014979077263054056}",20,12,14.245872629020878,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4199,False,"{'a': 0.6, 'e': 0.014964098185791003}",20,12,14.28928066291347,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4200,False,"{'a': 0.6, 'e': 0.014949134087605212}",25,13,22.191206755256722,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4201,False,"{'a': 0.6, 'e': 0.014934184953517607}",30,14,29.64650358507849,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4202,False,"{'a': 0.6, 'e': 0.01491925076856409}",20,0,27.996306307024696,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4203,False,"{'a': 0.6, 'e': 0.014904331517795525}",25,12,26.139369922182993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4204,False,"{'a': 0.6, 'e': 0.01488942718627773}",25,18,11.877118138708983,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4205,False,"{'a': 0.6, 'e': 0.014874537759091451}",20,16,8.719664284160718,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4206,False,"{'a': 0.6, 'e': 0.014859663221332359}",30,13,35.21993152547367,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4207,False,"{'a': 0.6, 'e': 0.014844803558111026}",20,14,10.000776139354148,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4208,False,"{'a': 0.6, 'e': 0.014829958754552916}",35,19,33.14084859377458,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4209,False,"{'a': 0.6, 'e': 0.014815128795798363}",20,0,35.06943839546723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4210,False,"{'a': 0.6, 'e': 0.014800313667002565}",25,7,29.250182935933548,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4211,False,"{'a': 0.6, 'e': 0.014785513353335562}",20,6,26.845219862311545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4212,False,"{'a': 0.6, 'e': 0.014770727839982227}",20,0,30.500365109800075,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4213,False,"{'a': 0.6, 'e': 0.014755957112142245}",25,13,25.05524240449756,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4214,False,"{'a': 0.6, 'e': 0.014741201155030102}",20,12,15.465800848649407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4215,False,"{'a': 0.6, 'e': 0.014726459953875072}",25,17,-5.605882365109531,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
4216,False,"{'a': 0.6, 'e': 0.014711733493921197}",30,13,31.41843642796457,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4217,False,"{'a': 0.6, 'e': 0.014697021760427276}",20,0,35.788577694472295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4218,False,"{'a': 0.6, 'e': 0.014682324738666848}",25,20,9.926211094774821,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4219,False,"{'a': 0.6, 'e': 0.014667642413928181}",25,18,15.400179045870097,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4220,False,"{'a': 0.6, 'e': 0.014652974771514253}",20,3,28.04163828478532,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4221,False,"{'a': 0.6, 'e': 0.014638321796742739}",20,14,11.486858030324848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4222,False,"{'a': 0.6, 'e': 0.014623683474945996}",20,10,18.932116713675732,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4223,False,"{'a': 0.6, 'e': 0.014609059791471049}",25,13,23.08697342916787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
